title,author,date,lure,link
DICE 'investigating' cross-gen stat transfers for Battlefield 4,Jordan Mallory,07.26.2013,It looks as though EA's back-end server tech may benefit audiences other than the Madden/FIFA crowd:... ,https://search.engadget.com/click/_ylt=AwrFQJwHje1jdEQTsRl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-26-dice-investigating-cross-gen-stat-transfers-for-battlefield-4.html/RK=2/RS=Ht.FJ7BnxTosdCljqZOAe3hvHeo-
Joe Flacco is the only new clutch player in Madden 25,Mike Suszek,07.25.2013,One name is new to the list: Baltimore Ravens quarterback Joe Flacco. Flacco certainly earned the... ,https://search.engadget.com/click/_ylt=AwrFQJwHje1jdEQTsxl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-25-joe-flacco-is-the-only-new-clutch-player-in-madden-25.html/RK=2/RS=BpwSe7gXgf1tu61HYW1Zs1CDUjc-
Cavaliers' Kyrie Irving is the cover athlete for NBA Live 14,Mike Suszek,07.25.2013,"Kyrie Irving has been named NBA Live 14's cover athlete, EA announced. Irving was the first overall... ",https://search.engadget.com/click/_ylt=AwrFQJwHje1jdEQTtRl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-25-cavaliers-kyrie-irving-is-the-cover-athlete-for-nba-live-14.html/RK=2/RS=3eT51Huy_8jaME4BGG0cmNrfdKg-
Battlefield 4 Battlelog trailer leaks,Alexander Sliwinski,07.25.2013,"A trailer for Battlefield 4's new Battlelog has leaked, featuring some interesting integration with... ",https://search.engadget.com/click/_ylt=AwrFQJwHje1jdEQTtxl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-25-battlefield-4-battlelog-trailer-leaks.html/RK=2/RS=ZHw54Fp76jz6BnIXRrCuXpDYP.w-
Ye olde Dragon Age saves to affect Dragon Age: Inquisition,Jordan Mallory,07.24.2013,"While not going into explicit detail about how the system will function, BioWare producer Cameron... ",https://search.engadget.com/click/_ylt=AwrFQJwHje1jdEQTuRl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-24-ye-olde-dragon-age-saves-to-affect-dragon-age-inquisition.html/RK=2/RS=H0jxLIMEsxXb88uwbi6755L9phE-
SimCity sells over 2 million copies,Alexander Sliwinski,07.24.2013,"SimCity has built sales of over 2 million units, according to EA Labels President Frank Gibeau. In a... ",https://search.engadget.com/click/_ylt=AwrFQJwHje1jdEQTuxl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-24-simcity-sells-over-2-million-copies.html/RK=2/RS=caLwtE2KMBXWPf5vtNBsQXDgUHc-
"Moore: 'Softness' on EA Sports pre-orders due to next-gen, will be alleviated",Sinan Kubba,07.24.2013,"EA Sports is recording soft pre-orders on current-gen games in the next-gen run-up, but according to... ",https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TsNV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-24-moore-softness-on-ea-sports-pre-orders-due-to-next-gen-will.html/RK=2/RS=ujkV8W49S1vTFcWL7aHrUEM3Ijc-
The Daily Grind: What out-of-the-way secrets have you found?,Justin Olivetti,07.24.2013,We all know that the cardinal rule of exploration in any video game is to check under every... ,https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TstV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-24-the-daily-grind-what-out-of-the-way-secrets-have-you-found.html/RK=2/RS=9.YuXluucOrAnpVtXpLEPdG1TJY-
Original Madden NFL designer awarded $11 million in EA lawsuit,Mike Suszek,07.23.2013,A US District Court jury in the Northern District of California has ruled in favor of Robin... ,https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TtNV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-23-ea-antonick-madden-lawsuit-ruling-11-million.html/RK=2/RS=qxyqUSnzeYYJOdxLMAVbwDI4Suk-
The Sims 3 goes back ... back to the future,Alexander Sliwinski,07.23.2013,"The Sims have already gone back to medieval times, but now they're going forward and into the future... ",https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TttV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-23-the-sims-3-goes-back-back-to-the-future.html/RK=2/RS=f4LZmOc3.xS1gk7oOVio.liSQHM-
EA reports flat first quarter of fiscal 2014,Jordan Mallory,07.23.2013,"EA has released its financial report for the first quarter of fiscal 2014, which spans the three... ",https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TuNV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-23-ea-reports-flat-first-quarter-of-fiscal-2014.html/RK=2/RS=GXbUYui6aEtppGb3l__v0e5FtT0-
"EA bringing FIFA Online 3 to China, TenCent publishing",Mike Suszek,07.23.2013,"EA will bring FIFA Online 3 to China with TenCent as its publisher, EA announced in its Q1 2014... ",https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TutV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-23-ea-bringing-fifa-online-3-to-china-tencent-publishing.html/RK=2/RS=_YtxCiuGh_j0iEEP.FUrAzhNS.w-
Hyperspace Beacon: SWTOR PvP rant 2013,Larry Everett,07.23.2013,"If PvP used to be enjoyable and now it's just a drag, what changed? From my perspective, the team... ",https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TvNV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-23-hyperspace-beacon-swtor-pvp-rant-2013.html/RK=2/RS=KFQ6mGSzDAAmsOseSNaDzG4IW10-
FIFA 13 netted $70 million in digital revenue last quarter,Mike Suszek,07.23.2013,"a href=""http://joystiq.com/game/fifa-13"">FIFA 13 saw $70 million in revenue from digital sales in Q1... ",https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TvtV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-23-fifa-13-nets-70-million-in-digital-revenue-last-quarter.html/RK=2/RS=Y9xU0s9dSnaVQgn1iAZ3yDJVJQo-
EA offering Ultimate Team incentives for next-gen Madden 25 upgrades,Mike Suszek,07.23.2013,Those looking to play Madden NFL 25 will likely pick the game up for either Xbox 360 or PS3 when it... ,https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TwNV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-23-ea-offering-ultimate-team-incentives-for-next-gen-madden-25-upgr.html/RK=2/RS=8Er0rD2uhK9p1T0kNWYYVoWaA7Q-
Attorney leading lawsuit against EA: NCAA 'ducking its responsibilities',Mike Suszek,07.19.2013,"Steve Berman, managing partner of Hagens Berman, the law firm alleging that NCAA and EA illegally... ",https://search.engadget.com/click/_ylt=AwrJ.IkIje1jiR0TwtV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-19-attorney-leading-class-action-suit-against-ea-ncaa-ducking-its.html/RK=2/RS=p1.6OJ7YOkbU0rDOKBiowUe_VjA-
Tauntaun mounts are migrating to SWTOR,Justin Olivetti,07.19.2013,"Tired of cold, sterile vehicles toting your Force-using butt all over the galaxy? em>Star Wars: The... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTHgh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-19-tauntaun-mounts-are-migrating-to-swtor.html/RK=2/RS=FJ6W_X1ecJzdPtaqUMGmRZcbGT0-
EA holds license for non-exclusive college football games for three years,Mike Suszek,07.19.2013,"Earlier this week, the NCAA announced it would no longer provide its name to EA's college sports... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTIAh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541320/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-19-ea-holds-license-for-non-exclusive-college-football-games-for-th.html/RK=2/RS=up.xAYJGIKRmTvdDg5br27KwSJM-
Ultima Forever delays release until later this summer,Justin Olivetti,07.18.2013,"While Canada has been enjoying the fruits of Ultima Forever, the rest of the world's been waiting to... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTIgh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-18-ultima-forever-delays-release-until-later-this-summer.html/RK=2/RS=1hpHlx3AMu6ScNRMwJe1kT_miko-
The Perfect Ten: MMO commercials that take us back,Justin Olivetti,07.18.2013,"I don't see a lot of commercials these days. A lot gets through, but I've long since canceled cable,... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTJAh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-18-the-perfect-ten-mmo-commercials-that-take-us-back.html/RK=2/RS=p.33ZorBuyHyULkEldR9RtrFUOs-
FIFA 14 will have 19 'authentic' Brazilian teams,Mike Suszek,07.18.2013,"EA Sports announced that it reached licensing agreements with 19 soccer clubs in Brazil today, and... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTJgh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-18-fifa-14-will-have-19-authentic-brazilian-teams.html/RK=2/RS=zLOfIhGoybbTfu_Kcf_ua.htLqo-
BioWare teases SWTOR's 2.4 PvE and PvP content,Jef Reahard,07.16.2013,"a href=""http://massively.joystiq.com/tag/bioware"">BioWare senior producer Bruce Maclean has posted a... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTKAh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-16-bioware-teases-swtors-2-4-pve-and-pvp-content.html/RK=2/RS=UeurUFhaTvsjb6tudeEOLcbkdTE-
"BioWare talks KOTOR tenth anniversary, influence on SWTOR",Mike Foster,07.15.2013,"If you haven't felt old yet this week, here's your punch in the gut: Star Wars: Knights of the Old... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTKgh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-15-bioware-talks-kotor-tenth-anniversary-influence-on-swtor.html/RK=2/RS=J7RLaAk0y7EwfQcSymsgBIICSVs-
The Daily Grind: What's your favorite MMO dungeon?,Jef Reahard,07.15.2013,"I've been running a lot of flashpoint PUGs in Star Wars: The Old Republic lately, mainly because I'd... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTLAh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-15-the-daily-grind-whats-your-favorite-mmo-dungeon.html/RK=2/RS=N5Y.EtRgp8HIc80GUK6vlyeVzKY-
Command & Conquer F2P developer EA Phenomic closed,Jordan Mallory,07.12.2013,"EA's in-house real-time strategy developer, EA Phenomic, has been closed and its 60 employees laid... ",https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTLgh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-12-command-and-conquer-f2p-developer-ea-phenomic-closed.html/RK=2/RS=OJfgHGNjKiydDQV5lAZPc3Cgwl8-
"The Daily Grind: Did you save your last cash shop bonus, or did you spend it immediately?",Jef Reahard,07.11.2013,I got an email from BioWare the other day announcing the arrival of my monthly allotment of cartel... ,https://search.engadget.com/click/_ylt=AwrFa6UIje1jIfkTMAh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-11-the-daily-grind-did-you-save-your-last-cash-shop-bonus-or-did.html/RK=2/RS=98ZsGEquNSVy60WhtNfOfb7JBeI-
SWTOR's Scum and Villainy operation charges up nightmare mode,Justin Olivetti,07.10.2013,"One thing we know about Star Wars: Villains like saying ""So be it!"" One thing we know about Star... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloA.W18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-10-swtors-scum-and-villainy-operation-charges-up-nightmare-mode.html/RK=2/RS=cC9hz4WEYKbHjd.swRKzSURJzzg-
Take a tour through the new daily hub of Star Wars: The Old Republic,Eliot Lefebvre,07.10.2013,"The Czerka Corporation in Star Wars: The Old Republic isn't evil, just amoral and motivated by... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloA.218BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-10-take-a-tour-through-the-new-daily-hub-of-star-wars-the-old-repu.html/RK=2/RS=PlqzGRWYu.CJBD7hwLoO7cpcILA-
Hyperspace Beacon: SWTOR mid-term report card,Larry Everett,07.09.2013,"Since then, the Bartle Test, which breaks up online gamers into four general categories (achiever,... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloA_W18BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-09-hyperspace-beacon-swtor-mid-term-report-card.html/RK=2/RS=kDFgZ3Ns4q9lEQQl8VoAVBvO4CQ-
Star Wars teases Update 2.3 with Czerka Corporation lore,Matt Daniel,07.08.2013,"Just in time for Star Wars: The Old Republic's upcoming Titans of Industry patch, BioWare has... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloA_218BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-08-star-wars-teases-update-2-3-with-czerka-corporation-lore.html/RK=2/RS=pPVNscTmk4KWbUwZWM9LvjS7kAs-
Accused murderer Aaron Hernandez removed from NCAA 14 and Madden 25,Mike Suszek,07.08.2013,"Aaron Hernandez, the New England Patriots tight end charged with murder on June 26, has been removed... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloAAW58BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-08-accused-murderer-aaron-hernandez-removed-from-ncaa-14-and-madden.html/RK=2/RS=1LOEyVTuyJgM9A6UgkRvMgq4rdQ-
Madden 25 brings chemistry back to Ultimate Team,Mike Suszek,07.07.2013,"Madden Ultimate Team, the series' card-collecting mode in which players gradually upgrade their team... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloAA258BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-07-madden-25-brings-chemistry-back-to-ultimate-team.html/RK=2/RS=GGhaiFjii0bvfFxn5J7.dfk9FHc-
The Game Archaeologist: Wing Commander Online,Justin Olivetti,07.06.2013,"Like many gamers who grew up playing the popular titles in the 1990s, Massively's Jef is... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloABW58BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-06-the-game-archaeologist-wing-commander-online.html/RK=2/RS=yKCFXGGJPP1jqZ2Jq4XV0ZJi7yw-
Star Wars: The Old Republic outlines the Bounty Contract Week,Eliot Lefebvre,07.06.2013,"div style=""text-align:center;""> Bounty hunting is a thing in Star Wars: The Old Republic, to the... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloAB258BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-06-star-wars-the-old-republic-outlines-the-bounty-contract-week.html/RK=2/RS=yAZTvffKo5iJpqDY4jtmiC3xcck-
Jukebox Heroes: Ultima Online's soundtrack,Justin Olivetti,07.02.2013,"Ultima Online and EverQuest were bound in blood by their early place in MMO history, but both titles... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloACW58BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-02-jukebox-heroes-ultima-onlines-soundtrack.html/RK=2/RS=E4RxM8jDv6QmdaQ6SICf00_As_4-
EA swiftly returns Darkspore to Steam,Alexander Sliwinski,07.02.2013,"Darkspore is back on Steam, following its recent removal from the digital distribution service over... ",https://search.engadget.com/click/_ylt=AwrhdaIJje1jhloAC258BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541321/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-02-darkspore-returns-to-steam.html/RK=2/RS=0jJeoCAztSt.YteJR_yVg2zhPYw-
Hyperspace Beacon: Breaking SWTOR canon one Ewok at a time,Larry Everett,07.02.2013,"It dismantled Star Wars canon with one small fuzzy teddy bear. Perhaps that's an exaggeration, but... ",https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAhn98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-02-hyperspace-beacon-breaking-swtor-canon-one-ewok-at-a-time.html/RK=2/RS=oIS6CEAIUZ9Sw9qeEHhv56yEwi4-
Darkspore removed from Steam following server complaints,Alexander Sliwinski,07.01.2013,"The top-down action RPG, which requires an always-on connection, has suffered from server problems... ",https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAiH98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-01-darkspore-removed-from-steam.html/RK=2/RS=RYdmI54ijG3ZOiaBhTU_mCgL32Q-
The Daily Grind: Does double XP give you altitis?,Jef Reahard,07.01.2013,"He's been hovering around level 50 for weeks, and I planned on using last weekend's Star Wars: The... ",https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAin98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-07-01-the-daily-grind-does-double-xp-give-you-altitis.html/RK=2/RS=_51sQnNjfWIjpFnMQ.OPUmPkzvo-
One Shots: Jump! Jump!,Justin Olivetti,06.30.2013,"Reader John will be your friend if you're a jumper, however. I wonder what other landscapes we'll be... ",https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAjH98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-30-one-shots-jump-jump.html/RK=2/RS=3jJT1Cbrj4TXlkRVveOZEW0lZao-
Airships arrive in SimCity,Jordan Mallory,06.29.2013,The world's most whimsically impractical mode of transportation (read: airships) is now available to... ,https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAjn98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-29-airships-arrive-in-simcity.html/RK=2/RS=fY4laKpaOIS.TNTsdGIp_inOGvo-
FIFA 14 to feature Messi and Chicharito on North American cover,Mike Suszek,06.29.2013,The North American cover for FIFA 14 will feature both Lionel Messi and Manchester United's Javier... ,https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAkH98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-29-fifa-14-to-feature-messi-and-chicharito-on-north-american-cover.html/RK=2/RS=Qz3_gAC1_al9qIMXdeRMj8P0w8Y-
SWTOR adding killer Ewok companion in 2.3,Jef Reahard,06.29.2013,Ewoks may no longer be number one on the list of George Lucas' crimes against humanity -- we'll give... ,https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAkn98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-29-swtor-adding-killer-ewok-companion-in-2-3.html/RK=2/RS=bCVGBS5.E7dHDQUpqvw3LGGdqo0-
Devils' Martin Brodeur named NHL 14 cover athlete,Mike Suszek,06.29.2013,"EA Sports' NHL series will see a goalie on the box for the first time since NHL 97, as Martin... ",https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAlH98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-29-devils-martin-brodeur-named-nhl-14-cover-athlete.html/RK=2/RS=PpjtLUs5v__yibPwAeMVpv60IYU-
Star Wars: The Old Republic is looking for corporate troubleshooters on the test server,Eliot Lefebvre,06.28.2013,"Sometimes, being a corporate troubleshooter means that your job is identifying weak points in a... ",https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAln98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-28-star-wars-the-old-republic-is-looking-for-corporate-troubleshoo.html/RK=2/RS=5vaYa.yAtODq37MRGwXEvnUk2ug-
Second Wind: Ultima Online,Brianna Royce,06.28.2013,"When I (legally) sold my Ultima Online accounts in 2000 for the hefty sum of $1800, the game was... ",https://search.engadget.com/click/_ylt=AwrFGucJje1jPVIAmH98BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-28-second-wind-ultima-online.html/RK=2/RS=FtAvQmWjmbAsVpnFIQnrfWS1IUg-
EA's Wilson wants to 'reestablish Origin as a service to gamers',Mike Schramm,06.27.2013,"Wilson was on the initial team that planned out Origin, which he said was originally designed as ""a... ",https://search.engadget.com/click/_ylt=AwrFRtsKje1jq4UAnCl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-27-eas-wilson-wants-to-reestablish-origin-as-a-service-to-gamers.html/RK=2/RS=qINHr_liZHC4WzuWY_bTltBwwsI-
Madden NFL 25 holds a settings swap meet with Madden Share,David Hinkle,06.27.2013,"June 24, 2013 – Today's Madden NFL 25 Playbook, ""Madden Share,"" provides fans with the easiest way... ",https://search.engadget.com/click/_ylt=AwrFRtsKje1jq4UAnil8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541322/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-06-27-madden-nfl-25-holds-a-settings-swap-meet-with-madden-share.html/RK=2/RS=u29.fZxicN_YlUdhlub.hfZ_Wr0-
